epoch,lr-Adam,step,train_l1_loss,train_loss,train_mse_loss,train_psnr,train_ssim,val_l1_loss,val_loss,val_mse_loss,val_psnr,val_ssim
29,,1679,0.9027491807937622,1.385711908340454,1.295436978340149,-1.124163269996643,0.1350453495979309,,,,,
,0.001,1689,,,,,,,,,,
29,,1689,0.9276750087738037,1.460128664970398,1.3673611879348755,-1.358832836151123,0.14758889377117157,,,,,
,0.001,1699,,,,,,,,,,
29,,1699,0.8787992000579834,1.3170510530471802,1.2291711568832397,-0.8961235880851746,0.19170287251472473,,,,,
,0.001,1709,,,,,,,,,,
29,,1709,0.9106913208961487,1.4227678775787354,1.3316987752914429,-1.2440599203109741,0.17917725443840027,,,,,
29,,1709,,,,,,0.7011328339576721,0.9103406071662903,0.8402272462844849,0.779821515083313,0.22397077083587646
,0.001,1719,,,,,,,,,,
30,,1719,0.9572589993476868,1.518004298210144,1.4222784042358398,-1.529846429824829,0.15331505239009857,,,,,
,0.001,1729,,,,,,,,,,
30,,1729,0.9170662760734558,1.4299306869506836,1.3382240533828735,-1.265288233757019,0.18171614408493042,,,,,
,0.001,1739,,,,,,,,,,
30,,1739,0.8218837380409241,1.2347694635391235,1.1525810956954956,-0.6167148947715759,0.1839425265789032,,,,,
,0.001,1749,,,,,,,,,,
30,,1749,0.9548172354698181,1.5060207843780518,1.4105390310287476,-1.4938509464263916,0.17830988764762878,,,,,
,0.001,1759,,,,,,,,,,
30,,1759,0.8153339624404907,1.2312613725662231,1.1497279405593872,-0.6059508323669434,0.214191734790802,,,,,
30,,1766,,,,,,0.6971921324729919,0.9089149832725525,0.8391956686973572,0.7852543592453003,0.23531951010227203
,0.001,1769,,,,,,,,,,
31,,1769,0.8612980842590332,1.278391718864441,1.1922619342803955,-0.7637167572975159,0.20619286596775055,,,,,
,0.001,1779,,,,,,,,,,
31,,1779,0.8832598924636841,1.370887279510498,1.2825613021850586,-1.0807812213897705,0.1858709156513214,,,,,
,0.001,1789,,,,,,,,,,
31,,1789,0.8579770922660828,1.337327241897583,1.251529574394226,-0.9744110703468323,0.18538261950016022,,,,,
,0.001,1799,,,,,,,,,,
31,,1799,0.9090625047683716,1.4212872982025146,1.3303810358047485,-1.239760398864746,0.16905447840690613,,,,,
,0.001,1809,,,,,,,,,,
31,,1809,0.9163371920585632,1.3723208904266357,1.2806872129440308,-1.07443106174469,0.18263623118400574,,,,,
,0.001,1819,,,,,,,,,,
31,,1819,0.9132747054100037,1.4075472354888916,1.3162198066711426,-1.1932841539382935,0.15405990183353424,,,,,
31,,1823,,,,,,0.6979967355728149,0.9093548059463501,0.8395550847053528,0.7833876609802246,0.2346731573343277
,0.001,1829,,,,,,,,,,
32,,1829,0.9175571799278259,1.4397790431976318,1.3480232954025269,-1.2969739437103271,0.1483786404132843,,,,,
,0.001,1839,,,,,,,,,,
32,,1839,0.9265233278274536,1.4196600914001465,1.32700777053833,-1.2287346124649048,0.19645200669765472,,,,,
,0.001,1849,,,,,,,,,,
32,,1849,0.8838298320770264,1.3617914915084839,1.2734085321426392,-1.0496774911880493,0.16604676842689514,,,,,
,0.001,1859,,,,,,,,,,
32,,1859,0.8676861524581909,1.3182834386825562,1.231514811515808,-0.9043963551521301,0.16004543006420135,,,,,
,0.001,1869,,,,,,,,,,
32,,1869,0.8590600490570068,1.303820252418518,1.2179142236709595,-0.8561669588088989,0.2051311433315277,,,,,
,0.001,1879,,,,,,,,,,
32,,1879,0.856291651725769,1.2997212409973145,1.2140921354293823,-0.8425164222717285,0.1950681209564209,,,,,
32,,1880,,,,,,0.6970988512039185,0.9089192748069763,0.8392094373703003,0.7851858139038086,0.24033622443675995
,0.001,1889,,,,,,,,,,
33,,1889,0.8951579928398132,1.3554356098175049,1.265919804573059,-1.024061918258667,0.17673370242118835,,,,,
,0.001,1899,,,,,,,,,,
33,,1899,0.9860470294952393,1.5397757291793823,1.4411710500717163,-1.5871552228927612,0.11948835849761963,,,,,
,0.001,1909,,,,,,,,,,
33,,1909,0.8846403956413269,1.3394757509231567,1.2510117292404175,-0.9726137518882751,0.14325806498527527,,,,,
,0.001,1919,,,,,,,,,,
33,,1919,0.9412870407104492,1.4577162265777588,1.363587498664856,-1.3468304872512817,0.11899775266647339,,,,,
,0.001,1929,,,,,,,,,,
33,,1929,0.8161965012550354,1.1942874193191528,1.1126677989959717,-0.46365517377853394,0.21113571524620056,,,,,
33,,1937,,,,,,0.7008386850357056,0.910220742225647,0.840136706829071,0.7803208231925964,0.2412315458059311
,0.001,1939,,,,,,,,,,
34,,1939,0.9298545122146606,1.4210646152496338,1.3280792236328125,-1.2322397232055664,0.14158813655376434,,,,,
,0.001,1949,,,,,,,,,,
34,,1949,0.9150680899620056,1.3733187913894653,1.2818119525909424,-1.0782431364059448,0.09696251153945923,,,,,
,0.001,1959,,,,,,,,,,
34,,1959,0.9780584573745728,1.5533992052078247,1.4555933475494385,-1.630400538444519,0.15420225262641907,,,,,
,0.001,1969,,,,,,,,,,
34,,1969,0.9069852828979492,1.421545386314392,1.330846905708313,-1.241281270980835,0.18347804248332977,,,,,
,0.001,1979,,,,,,,,,,
34,,1979,0.8793259859085083,1.389496088027954,1.3015635013580322,-1.144653558731079,0.2196149230003357,,,,,
,0.001,1989,,,,,,,,,,
34,,1989,0.9006611108779907,1.4084420204162598,1.3183759450912476,-1.2003926038742065,0.14278468489646912,,,,,
34,,1994,,,,,,0.6952071785926819,0.9082664847373962,0.8387458324432373,0.787614107131958,0.237476646900177
,0.001,1999,,,,,,,,,,
35,,1999,0.8415085077285767,1.2917227745056152,1.2075718641281128,-0.8191298246383667,0.1777345836162567,,,,,
,0.001,2009,,,,,,,,,,
35,,2009,0.8839163184165955,1.3580453395843506,1.2696536779403687,-1.0368527173995972,0.1902681291103363,,,,,
,0.001,2019,,,,,,,,,,
35,,2019,0.9270460605621338,1.496125340461731,1.4034206867218018,-1.4718786478042603,0.19254082441329956,,,,,
,0.001,2029,,,,,,,,,,
35,,2029,0.9774709343910217,1.5143342018127441,1.4165871143341064,-1.5124328136444092,0.10598849505186081,,,,,
,0.001,2039,,,,,,,,,,
35,,2039,0.8842580318450928,1.388947606086731,1.3005218505859375,-1.141176462173462,0.20571571588516235,,,,,
,0.001,2049,,,,,,,,,,
35,,2049,0.8488534688949585,1.3053914308547974,1.2205060720443726,-0.8653994202613831,0.20323151350021362,,,,,
35,,2051,,,,,,0.6976590156555176,0.9091006517410278,0.8393347263336182,0.7845333218574524,0.23663464188575745
,0.001,2059,,,,,,,,,,
36,,2059,0.8705148696899414,1.3458142280578613,1.2587627172470093,-0.9994387030601501,0.21721237897872925,,,,,
,0.001,2069,,,,,,,,,,
36,,2069,0.8401023149490356,1.261433482170105,1.1774232387542725,-0.7093259692192078,0.21005958318710327,,,,,
,0.001,2079,,,,,,,,,,
36,,2079,0.9399619102478027,1.4454425573349,1.3514463901519775,-1.3079885244369507,0.18851116299629211,,,,,
,0.001,2089,,,,,,,,,,
36,,2089,0.8073397278785706,1.2357134819030762,1.1549794673919678,-0.6257425546646118,0.22410598397254944,,,,,
,0.001,2099,,,,,,,,,,
36,,2099,0.8263623118400574,1.2242786884307861,1.141642451286316,-0.5753010511398315,0.21774065494537354,,,,,
36,,2108,,,,,,0.6967370510101318,0.9086033701896667,0.8389294743537903,0.7866368889808655,0.23924271762371063
,0.001,2109,,,,,,,,,,
37,,2109,0.8670539259910583,1.31618332862854,1.229477882385254,-0.8972071409225464,0.16596058011054993,,,,,
,0.001,2119,,,,,,,,,,
37,,2119,0.9320050477981567,1.4310274124145508,1.3378269672393799,-1.263999342918396,0.17556864023208618,,,,,
,0.001,2129,,,,,,,,,,
37,,2129,0.8546848893165588,1.3034969568252563,1.2180284261703491,-0.8565742373466492,0.20055751502513885,,,,,
,0.001,2139,,,,,,,,,,
37,,2139,0.8989689350128174,1.408717155456543,1.3188202381134033,-1.2018558979034424,0.20429575443267822,,,,,
,0.001,2149,,,,,,,,,,
37,,2149,0.8836300373077393,1.340428352355957,1.2520653009414673,-0.9762697815895081,0.1494201421737671,,,,,
,0.001,2159,,,,,,,,,,
37,,2159,0.9860923886299133,1.5645420551300049,1.465932846069336,-1.6611406803131104,0.13882941007614136,,,,,
37,,2165,,,,,,0.6956170201301575,0.9082798361778259,0.8387181758880615,0.7877501845359802,0.23918472230434418
,0.001,2169,,,,,,,,,,
38,,2169,0.8549357056617737,1.301291584968567,1.215798020362854,-0.8486142754554749,0.1867678165435791,,,,,
,0.001,2179,,,,,,,,,,
38,,2179,0.8245976567268372,1.24187171459198,1.159411907196045,-0.6423775553703308,0.19505900144577026,,,,,
,0.001,2189,,,,,,,,,,
38,,2189,0.8948070406913757,1.4154815673828125,1.3260008096694946,-1.2254377603530884,0.18281471729278564,,,,,
,0.001,2199,,,,,,,,,,
38,,2199,0.8530504107475281,1.2975493669509888,1.2122442722320557,-0.8359013795852661,0.19960066676139832,,,,,
,0.001,2209,,,,,,,,,,
38,,2209,0.8072031736373901,1.1998659372329712,1.1191456317901611,-0.48886600136756897,0.21330365538597107,,,,,
,0.001,2219,,,,,,,,,,
38,,2219,0.8225666284561157,1.2490638494491577,1.1668071746826172,-0.6699908971786499,0.2108788788318634,,,,,
38,,2222,,,,,,0.6998051404953003,0.9093718528747559,0.8393914103507996,0.7842053174972534,0.24675031006336212
,0.001,2229,,,,,,,,,,
39,,2229,0.9518154263496399,1.4903675317764282,1.395185947418213,-1.4463212490081787,0.1488012969493866,,,,,
,0.001,2239,,,,,,,,,,
39,,2239,0.9129185676574707,1.3784598112106323,1.2871679067611694,-1.096351981163025,0.12490560114383698,,,,,
,0.001,2249,,,,,,,,,,
39,,2249,0.8890901803970337,1.330634593963623,1.2417255640029907,-0.9402561783790588,0.20297378301620483,,,,,
,0.001,2259,,,,,,,,,,
39,,2259,0.8245722651481628,1.273897409439087,1.191440224647522,-0.7607225775718689,0.22320640087127686,,,,,
,0.001,2269,,,,,,,,,,
39,,2269,0.8697169423103333,1.3204734325408936,1.2335017919540405,-0.9113978147506714,0.16533175110816956,,,,,
,0.001,2279,,,,,,,,,,
39,,2279,0.942202627658844,1.4976247549057007,1.4034044742584229,-1.4718284606933594,0.1858934760093689,,,,,
39,,2279,,,,,,0.6969171166419983,0.9085792303085327,0.8388875126838684,0.7868630886077881,0.22818438708782196
