epoch,step,train_acc,train_loss,val_acc,val_loss
46,1169,0.53125,1.4114353656768799,,
46,1174,,,0.5805141925811768,1.5557668209075928
47,1179,0.5625,1.0415644645690918,,
47,1189,0.5,1.4137992858886719,,
47,1199,0.1428571492433548,2.5044643878936768,,
47,1199,,,0.5886332988739014,1.541587471961975
48,1209,0.5,1.3939223289489746,,
48,1219,0.625,1.1322546005249023,,
48,1224,,,0.5872800946235657,1.5111950635910034
49,1229,0.59375,1.186527132987976,,
49,1239,0.78125,0.7470704913139343,,
49,1249,0.7142857313156128,0.8728812336921692,,
49,1249,,,0.5331529378890991,1.6932607889175415
